url,title_hint,date_hint,tag,data_source,wayback_ts
https://www.bleepingcomputer.com/news/security/fake-calendly-invites-spoof-top-brands-to-hijack-ad-manager-accounts/,Fake Calendly invites spoof top brands to hijack ad manager accounts,,phishing,live,
https://www.bleepingcomputer.com/news/security/harvard-university-discloses-data-breach-affecting-alumni-donors/,"Harvard University discloses data breach affecting alumni, donors",,phishing,live,
https://www.bleepingcomputer.com/news/security/sneaky2fa-phaas-kit-now-uses-redteamers-browser-in-the-browser-attack/,Sneaky2FA PhaaS kit now uses redteamers' Browser-in-the-Browser attack,,phishing,live,
https://www.bleepingcomputer.com/news/security/the-tycoon-2fa-phishing-platform-and-the-collapse-of-legacy-mfa/,"Attackers Now Bypass App-Based MFA, Hardware Biometrics Stop Them",,phishing,live,
https://www.bleepingcomputer.com/news/security/princeton-university-discloses-data-breach-affecting-donors-alumni/,"Princeton University discloses data breach affecting donors, alumni",,phishing,live,
https://www.bleepingcomputer.com/news/security/doordash-email-spoofing-vulnerability-sparks-messy-disclosure-dispute/,DoorDash email spoofing vulnerability sparks messy disclosure dispute,,phishing,live,
https://www.bleepingcomputer.com/news/security/google-sues-to-dismantle-chinese-phishing-platform-behind-us-toll-scams/,Google sues to dismantle Chinese phishing platform behind US toll scams,,phishing,live,
https://www.bleepingcomputer.com/news/security/quantum-route-redirect-phaas-targets-microsoft-365-users-worldwide/,Quantum Route Redirect PhaaS targets Microsoft 365 users worldwide,,phishing,live,
https://www.bleepingcomputer.com/news/security/5-reasons-why-attackers-are-phishing-over-linkedin/,5 reasons why attackers are phishing over LinkedIn,,phishing,live,
https://www.bleepingcomputer.com/news/security/hackers-use-rmm-tools-to-breach-freighters-and-steal-cargo-shipments/,Hackers use RMM tools to breach freighters and steal cargo shipments,,phishing,live,
https://www.bleepingcomputer.com/news/security/linkedin-phishing-targets-finance-execs-with-fake-board-invites/,LinkedIn phishing targets finance execs with fake board invites,,phishing,live,
https://www.bleepingcomputer.com/news/security/bidi-swap-the-bidirectional-text-trick-that-makes-fake-urls-look-real/,BiDi Swap: The bidirectional text trick that makes fake URLs look real,,phishing,live,
https://www.bleepingcomputer.com/news/security/new-cophish-attack-steals-oauth-tokens-via-copilot-studio-agents/,New CoPhish attack steals OAuth tokens via Copilot Studio agents,,phishing,live,
https://www.bleepingcomputer.com/news/security/fake-lastpass-death-claims-used-to-breach-password-vaults/,Fake LastPass death claims used to breach password vaults,,phishing,live,
https://www.bleepingcomputer.com/news/security/iranian-hackers-targeted-over-100-govt-orgs-with-phoenix-backdoor/,Iranian hackers targeted over 100 govt orgs with Phoenix backdoor,,phishing,live,
https://www.bleepingcomputer.com/news/security/fake-lastpass-bitwarden-breach-alerts-lead-to-pc-hijacks/,"Fake LastPass, Bitwarden breach alerts lead to PC hijacks",,phishing,live,
https://www.bleepingcomputer.com/news/security/fake-inflation-refund-texts-target-new-yorkers-in-new-scam/,Fake 'Inflation Refund' texts target New Yorkers in new scam,,phishing,live,
https://www.bleepingcomputer.com/news/security/spain-dismantles-gxc-team-cybercrime-syndicate-arrests-leader/,"Spain dismantles “GXC Team” cybercrime syndicate, arrests leader",,phishing,live,
https://www.bleepingcomputer.com/news/security/new-matrixpdf-toolkit-turns-pdfs-into-phishing-and-malware-lures/,New MatrixPDF toolkit turns PDFs into phishing and malware lures,,phishing,live,
https://www.bleepingcomputer.com/news/security/how-secure-are-passkeys-really-heres-what-you-need-to-know/,"How secure are passkeys, really? Here's what you need to know",,phishing,live,
https://www.bleepingcomputer.com/news/security/pypi-urges-users-to-reset-credentials-after-new-phishing-attacks/,PyPI urges users to reset credentials after new phishing attacks,,phishing,live,
https://www.bleepingcomputer.com/news/security/github-notifications-abused-to-impersonate-y-combinator-for-crypto-theft/,GitHub notifications abused to impersonate Y Combinator for crypto theft,,phishing,live,
https://www.bleepingcomputer.com/news/security/why-attackers-are-moving-beyond-email-based-phishing-attacks/,Why attackers are moving beyond email-based phishing attacks,,phishing,live,
https://www.bleepingcomputer.com/news/security/target-rich-environment-why-microsoft-365-has-become-the-biggest-risk/,Target-rich environment: Why Microsoft 365 has become the biggest risk,,phishing,live,
https://www.bleepingcomputer.com/news/security/microsoft-and-cloudflare-disrupt-massive-raccoono365-phishing-service/,Microsoft and Cloudflare disrupt massive RaccoonO365 phishing service,,phishing,live,
https://www.bleepingcomputer.com/news/security/new-filefix-attack-uses-steganography-to-drop-stealc-malware/,New FileFix attack uses steganography to drop StealC malware,,phishing,live,
https://www.bleepingcomputer.com/news/security/webinar-your-browser-is-the-breach-securing-the-modern-web-edge/,Webinar: Your browser is the breach — securing the modern web edge,,phishing,live,
https://www.bleepingcomputer.com/news/security/new-voidproxy-phishing-service-targets-microsoft-365-google-accounts/,"New VoidProxy phishing service targets Microsoft 365, Google accounts",,phishing,live,
https://www.bleepingcomputer.com/news/security/icloud-calendar-abused-to-send-phishing-emails-from-apples-servers/,iCloud Calendar abused to send phishing emails from Apple’s servers,,phishing,live,
https://www.bleepingcomputer.com/news/security/6-browser-based-attacks-all-security-teams-should-be-ready-for-in-2025/,6 browser-based attacks all security teams should be ready for in 2025,,phishing,live,
https://www.bleepingcomputer.com/news/security/amazon-disrupts-russian-apt29-hackers-targeting-microsoft-365/,Amazon disrupts Russian APT29 hackers targeting Microsoft 365,,phishing,live,
https://www.bleepingcomputer.com/news/security/ai-website-builder-lovable-increasingly-abused-for-malicious-activity/,AI website builder Lovable increasingly abused for malicious activity,,phishing,live,
https://www.bleepingcomputer.com/news/security/hackers-steal-microsoft-logins-using-legitimate-adfs-redirects/,Hackers steal Microsoft logins using legitimate ADFS redirects,,phishing,live,
https://www.bleepingcomputer.com/news/security/xenorat-malware-campaign-hits-multiple-embassies-in-south-korea/,XenoRAT malware campaign hits multiple embassies in South Korea,,phishing,live,
https://www.bleepingcomputer.com/news/security/adt-confirms-data-breach-after-shinyhunters-leak-threat/,ADT confirms data breach after ShinyHunters leak threat,,data-breach,live,
https://www.bleepingcomputer.com/news/security/cosmetics-giant-rituals-discloses-data-breach-affecting-customers/,Cosmetics giant Rituals discloses data breach affecting customers,,data-breach,live,
https://www.bleepingcomputer.com/news/security/french-govt-agency-confirms-breach-as-hacker-offers-to-sell-data/,French govt agency confirms breach as hacker offers to sell data,,data-breach,live,
https://www.bleepingcomputer.com/news/security/vercel-confirms-breach-as-hackers-claim-to-be-selling-stolen-data/,Vercel confirms breach as hackers claim to be selling stolen data,,data-breach,live,
https://www.bleepingcomputer.com/news/security/data-breach-at-edtech-giant-mcgraw-hill-affects-135-million-accounts/,Data breach at edtech giant McGraw Hill affects 13.5 million accounts,,data-breach,live,
https://www.bleepingcomputer.com/news/security/mcgraw-hill-confirms-data-breach-following-extortion-threat/,McGraw-Hill confirms data breach following extortion threat,,data-breach,live,
https://www.bleepingcomputer.com/news/security/european-gym-giant-basic-fit-data-breach-affects-1-million-members/,European Gym giant Basic-Fit data breach affects 1 million members,,data-breach,live,
https://www.bleepingcomputer.com/news/security/stolen-rockstar-games-analytics-data-leaked-by-extortion-gang/,Stolen Rockstar Games analytics data leaked by extortion gang,,data-breach,live,
https://www.bleepingcomputer.com/news/security/new-bookingcom-data-breach-forces-reservation-pin-resets/,New Booking.com data breach forces reservation PIN resets,,data-breach,live,
https://www.bleepingcomputer.com/news/security/eurail-says-december-data-breach-impacts-300-000-individuals/,"Eurail says December data breach impacts 300,000 individuals",,data-breach,live,
https://www.bleepingcomputer.com/news/security/hims-and-hers-warns-of-data-breach-after-zendesk-support-ticket-breach/,Hims & Hers warns of data breach after Zendesk support ticket breach,,data-breach,live,
https://www.bleepingcomputer.com/news/security/cert-eu-european-commission-hack-exposes-data-of-30-eu-entities/,CERT-EU: European Commission hack exposes data of 30 EU entities,,data-breach,live,
https://www.bleepingcomputer.com/news/security/cisco-source-code-stolen-in-trivy-linked-dev-environment-breach/,Cisco source code stolen in Trivy-linked dev environment breach,,data-breach,live,
https://www.bleepingcomputer.com/news/security/healthcare-tech-firm-carecloud-says-hackers-stole-patient-data/,Healthcare tech firm CareCloud says hackers stole patient data,,data-breach,live,
https://www.bleepingcomputer.com/news/security/european-commission-confirms-data-breach-after-europaeu-hack/,European Commission confirms data breach after Europa.eu hack,,data-breach,live,
https://www.bleepingcomputer.com/news/security/ajax-football-club-hack-exposed-fan-data-enabled-ticket-hijack/,"Ajax football club hack exposed fan data, enabled ticket hijack",,data-breach,live,
https://www.bleepingcomputer.com/news/security/hackerone-discloses-employee-data-breach-after-navia-hack/,HackerOne discloses employee data breach after Navia hack,,data-breach,live,
https://www.bleepingcomputer.com/news/security/infinite-campus-warns-of-breach-after-shinyhunters-claims-data-theft/,Infinite Campus warns of breach after ShinyHunters claims data theft,,data-breach,live,
https://www.bleepingcomputer.com/news/security/mazda-discloses-security-breach-exposing-employee-and-partner-data/,Mazda discloses security breach exposing employee and partner data,,data-breach,live,
https://www.bleepingcomputer.com/news/security/crunchyroll-probes-breach-after-hacker-claims-to-steal-68m-users-data/,Crunchyroll probes breach after hacker claims to steal 6.8M users' data,,data-breach,live,
https://www.bleepingcomputer.com/news/security/navia-discloses-data-breach-impacting-27-million-people/,Navia discloses data breach impacting 2.7 million people,,data-breach,live,
https://www.bleepingcomputer.com/news/security/aura-confirms-data-breach-exposing-900-000-marketing-contacts/,"Aura confirms data breach exposing 900,000 marketing contacts",,data-breach,live,
https://www.bleepingcomputer.com/news/security/starbucks-discloses-data-breach-affecting-hundreds-of-employees/,Starbucks discloses data breach affecting hundreds of employees,,data-breach,live,
https://www.bleepingcomputer.com/news/security/canadian-retail-giant-loblaw-notifies-customers-of-data-breach/,Canadian retail giant Loblaw notifies customers of data breach,,data-breach,live,
https://www.bleepingcomputer.com/news/security/telus-digital-confirms-breach-after-hacker-claims-1-petabyte-data-theft/,Telus Digital confirms breach after hacker claims 1 petabyte data theft,,data-breach,live,
https://www.bleepingcomputer.com/news/security/ericsson-us-discloses-data-breach-after-service-provider-hack/,Ericsson US discloses data breach after service provider hack,,data-breach,live,
https://www.bleepingcomputer.com/news/security/cognizant-trizetto-breach-exposes-health-data-of-34-million-patients/,Cognizant TriZetto breach exposes health data of 3.4 million patients,,data-breach,live,
https://www.bleepingcomputer.com/news/security/hacker-mass-mails-hungerrush-extortion-emails-to-restaurant-patrons/,Hacker mass-mails HungerRush extortion emails to restaurant patrons,,data-breach,live,
https://www.bleepingcomputer.com/news/security/lexisnexis-confirms-data-breach-as-hackers-leak-stolen-files/,LexisNexis confirms data breach as hackers leak stolen files,,data-breach,live,
https://www.bleepingcomputer.com/news/security/star-citizen-game-dev-discloses-breach-affecting-user-data/,Star Citizen game dev discloses breach affecting user data,,data-breach,live,
https://www.bleepingcomputer.com/news/security/european-dyi-chain-manomano-data-breach-impacts-38-million-customers/,European DYI chain ManoMano data breach impacts 38 million customers,,data-breach,live,
https://www.bleepingcomputer.com/news/security/olympique-marseille-football-club-confirms-cyberattack-after-data-leak/,Olympique Marseille confirms 'attempted' cyberattack after data leak,,data-breach,live,
https://www.bleepingcomputer.com/news/security/medical-device-maker-ufp-technologies-warns-of-data-stolen-in-cyberattack/,Medical device maker UFP Technologies warns of data stolen in cyberattack,,data-breach,live,
https://www.bleepingcomputer.com/news/security/wynn-resorts-confirms-employee-data-breach-after-extortion-threat/,Wynn Resorts confirms employee data breach after extortion threat,,data-breach,live,
https://www.bleepingcomputer.com/news/security/cargurus-data-breach-exposes-information-of-124-million-accounts/,CarGurus data breach exposes information of 12.4 million accounts,,data-breach,live,
https://www.bleepingcomputer.com/news/security/shinyhunters-extortion-gang-claims-odido-breach-affecting-millions/,ShinyHunters extortion gang claims Odido breach affecting millions,,data-breach,live,
https://www.bleepingcomputer.com/news/security/data-breach-at-french-bank-registry-impacts-12-million-accounts/,Data breach at French bank registry impacts 1.2 million accounts,,data-breach,live,
https://www.bleepingcomputer.com/news/security/paypal-discloses-data-breach-exposing-users-personal-information/,PayPal discloses data breach that exposed user info for 6 months,,data-breach,live,
https://www.bleepingcomputer.com/news/security/data-breach-at-fintech-firm-figure-affects-nearly-1-million-accounts/,Data breach at fintech firm Figure affects nearly 1 million accounts,,data-breach,live,
https://www.bleepingcomputer.com/news/security/eurail-says-stolen-traveler-data-now-up-for-sale-on-dark-web/,Eurail says stolen traveler data now up for sale on dark web,,data-breach,live,
https://www.bleepingcomputer.com/news/security/louis-vuitton-dior-and-tiffany-fined-25-million-over-data-breaches/,"Louis Vuitton, Dior, and Tiffany fined $25 million over data breaches",,data-breach,live,
https://www.bleepingcomputer.com/news/security/odido-data-breach-exposes-personal-info-of-62-million-customers/,Odido data breach exposes personal info of 6.2 million customers,,data-breach,live,
https://www.bleepingcomputer.com/news/security/volvo-group-north-america-customer-data-exposed-in-conduent-hack/,Volvo Group North America customer data exposed in Conduent hack,,data-breach,live,
https://www.bleepingcomputer.com/news/security/chinese-cyberspies-breach-singapores-four-largest-telcos/,Chinese cyberspies breach Singapore's four largest telcos,,data-breach,live,
https://www.bleepingcomputer.com/news/security/flickr-discloses-potential-data-breach-exposing-users-names-emails/,"Flickr discloses potential data breach exposing users' names, emails",,data-breach,live,
https://www.bleepingcomputer.com/news/security/spains-ministry-of-science-shuts-down-systems-after-breach-claims/,Spain's Ministry of Science shuts down systems after breach claims,,data-breach,live,
https://www.bleepingcomputer.com/news/security/newsletter-platform-substack-notifies-users-of-data-breach/,Newsletter platform Substack notifies users of data breach,,data-breach,live,
https://www.bleepingcomputer.com/news/security/data-breach-at-fintech-firm-betterment-exposes-14-million-accounts/,Data breach at fintech firm Betterment exposes 1.4 million accounts,,data-breach,live,
https://www.bleepingcomputer.com/news/security/coinbase-confirms-insider-breach-linked-to-leaked-support-tool-screenshots/,Coinbase confirms insider breach linked to leaked support tool screenshots,,data-breach,live,
https://www.bleepingcomputer.com/news/security/iron-mountain-data-breach-mostly-limited-to-marketing-materials/,Iron Mountain: Data breach mostly limited to marketing materials,,data-breach,live,
https://www.bleepingcomputer.com/news/security/panera-bread-data-breach-impacts-51-million-accounts-not-14-million-customers/,"Panera Bread breach impacts 5.1 million accounts, not 14 million customers",,data-breach,live,
https://www.bleepingcomputer.com/news/security/nationstates-confirms-data-breach-shuts-down-game-site/,"NationStates confirms data breach, shuts down game site",,data-breach,live,
https://www.bleepingcomputer.com/news/security/france-fines-unemployment-agency-5-million-over-data-breach/,France fines unemployment agency €5 million over data breach,,data-breach,live,
https://www.bleepingcomputer.com/news/security/nike-investigates-data-breach-after-extortion-gang-leaks-files/,Nike investigates data breach after extortion gang leaks files,,data-breach,live,
https://www.bleepingcomputer.com/news/security/have-i-been-pwned-soundcloud-data-breach-impacts-298-million-accounts/,Have I Been Pwned: SoundCloud data breach impacts 29.8 million accounts,,data-breach,live,
https://www.bleepingcomputer.com/news/security/online-retailer-pccomponentes-says-data-breach-claims-are-fake/,Online retailer PcComponentes says data breach claims are fake,,data-breach,live,
https://www.bleepingcomputer.com/news/security/hacker-admits-to-leaking-stolen-supreme-court-data-on-instagram/,Hacker admits to leaking stolen Supreme Court data on Instagram,,data-breach,live,
https://www.bleepingcomputer.com/news/security/ciro-data-breach-last-year-exposed-info-on-750-000-canadian-investors/,"CIRO confirms data breach exposed info on 750,000 Canadian investors",,data-breach,live,
https://www.bleepingcomputer.com/news/security/grubhub-confirms-hackers-stole-data-in-recent-security-breach/,Grubhub confirms hackers stole data in recent security breach,,data-breach,live,
https://www.bleepingcomputer.com/news/security/france-fines-free-mobile-42-million-over-2024-data-breach-incident/,France fines Free Mobile €42 million over 2024 data breach incident,,data-breach,live,
https://www.bleepingcomputer.com/news/security/victorian-department-of-education-notifies-parents-of-data-breach/,Victorian Department of Education says hackers stole students’ data,,data-breach,live,
https://www.bleepingcomputer.com/news/security/monroe-university-says-2024-data-breach-affects-320-000-people/,"Monroe University says 2024 data breach affects 320,000 people",,data-breach,live,
https://www.bleepingcomputer.com/news/security/central-maine-healthcare-breach-exposed-data-of-over-145-000-people/,"Central Maine Healthcare breach exposed data of over 145,000 people",,data-breach,live,
https://www.bleepingcomputer.com/news/security/spanish-energy-giant-endesa-discloses-data-breach-affecting-customers/,Spanish energy giant Endesa discloses data breach affecting customers,,data-breach,live,
https://www.bleepingcomputer.com/news/security/breachforums-hacking-forum-database-leaked-exposing-324-000-accounts/,"BreachForums hacking forum database leaked, exposing 324,000 accounts",,data-breach,live,
https://www.bleepingcomputer.com/news/security/illinois-department-of-human-services-data-breach-affects-700k-people/,Illinois Department of Human Services data breach affects 700K people,,data-breach,live,
https://www.bleepingcomputer.com/news/security/us-broadband-provider-brightspeed-investigates-breach-claims/,US broadband provider Brightspeed investigates breach claims,,data-breach,live,
https://www.bleepingcomputer.com/news/security/ledger-customers-impacted-by-third-party-global-e-data-breach/,Ledger customers impacted by third-party Global-e data breach,,data-breach,live,
https://www.bleepingcomputer.com/news/security/nordvpn-denies-breach-claims-says-attackers-have-dummy-data/,"NordVPN denies breach claims, says attackers have ""dummy data""",,data-breach,live,
https://www.bleepingcomputer.com/news/security/hackers-claim-resecurity-hack-firm-says-it-was-a-honeypot/,"Hackers claim to hack Resecurity, firm says it was a honeypot",,data-breach,live,
https://www.bleepingcomputer.com/news/security/coupang-to-split-117-billion-among-337-million-data-breach-victims/,Coupang to split $1.17 billion among 33.7 million data breach victims,,data-breach,live,
https://www.bleepingcomputer.com/news/security/korean-air-data-breach-exposes-data-of-thousands-of-employees/,Korean Air data breach exposes data of thousands of employees,,data-breach,live,
https://www.bleepingcomputer.com/news/security/hacker-claims-to-leak-wired-database-with-23-million-records/,Hacker claims to leak WIRED database with 2.3 million records,,data-breach,live,
https://www.bleepingcomputer.com/news/security/baker-university-data-breach-impacts-over-53-000-individuals/,"Baker University says 2024 data breach impacts 53,000 people",,data-breach,live,
https://www.bleepingcomputer.com/news/security/nissan-says-thousands-of-customers-exposed-in-red-hat-breach/,Nissan says thousands of customers exposed in Red Hat breach,,data-breach,live,
https://www.bleepingcomputer.com/news/security/university-of-sydney-suffers-data-breach-exposing-student-and-staff-info/,University of Sydney suffers data breach exposing student and staff info,,data-breach,live,
https://www.bleepingcomputer.com/news/security/france-arrests-suspect-tied-to-cyberattack-on-interior-ministry/,France arrests suspect tied to cyberattack on Interior Ministry,,data-breach,live,
https://www.bleepingcomputer.com/news/security/soundcloud-confirms-breach-after-member-data-stolen-vpn-access-disrupted/,"SoundCloud confirms breach after member data stolen, VPN access disrupted",,data-breach,live,
https://www.bleepingcomputer.com/news/google/google-is-shutting-down-its-dark-web-report-feature-in-january/,Google is shutting down its dark web report feature in January,,data-breach,live,
https://www.bleepingcomputer.com/news/security/pornhub-extorted-after-hackers-steal-premium-member-activity-data/,PornHub extorted after hackers steal Premium member activity data,,data-breach,live,
https://www.bleepingcomputer.com/news/security/700credit-data-breach-impacts-58-million-vehicle-dealership-customers/,700Credit data breach impacts 5.8 million vehicle dealership customers,,data-breach,live,
https://www.bleepingcomputer.com/news/security/coupang-data-breach-traced-to-ex-employee-who-retained-system-access/,Coupang data breach traced to ex-employee who retained system access,,data-breach,live,
https://www.bleepingcomputer.com/news/security/uk-fines-lastpass-over-2022-data-breach-impacting-16-million-users/,UK fines LastPass over 2022 data breach impacting 1.6 million users,,data-breach,live,
https://www.bleepingcomputer.com/news/security/french-diy-retail-giant-leroy-merlin-discloses-a-data-breach/,French DIY retail giant Leroy Merlin discloses a data breach,,data-breach,live,
https://www.bleepingcomputer.com/news/security/amos-infostealer-targets-macos-through-a-popular-ai-app/,AMOS infostealer targets macOS through a popular AI app,,identity-theft,live,
https://www.bleepingcomputer.com/news/security/fbi-warns-of-fake-fbi-crime-complaint-portals-used-for-cybercrime/,FBI warns of cybercriminals using fake FBI crime reporting portals,,identity-theft,live,
https://www.bleepingcomputer.com/news/security/scammers-file-first-get-your-irs-identity-protection-pin-now/,Scammers file first — Get your IRS Identity Protection PIN now,,identity-theft,live,
https://www.bleepingcomputer.com/news/security/police-shuts-down-rydox-cybercrime-market-arrests-3-admins/,"Police shuts down Rydox cybercrime market, arrests 3 admins",,identity-theft,live,
https://www.bleepingcomputer.com/news/security/nigerian-police-dismantle-cybercrime-recruitment-mentoring-hub/,"Nigerian Police dismantle cybercrime recruitment, mentoring hub",,identity-theft,live,
https://www.bleepingcomputer.com/news/security/woman-gets-66-months-in-prison-for-role-in-33-million-id-fraud-op/,Woman gets 66 months in prison for role in $3.3 million ID fraud op,,identity-theft,live,
https://www.bleepingcomputer.com/news/security/cybercriminals-jailed-for-cryptocurrency-theft-death-threats/,"Cybercriminals jailed for cryptocurrency theft, death threats",,identity-theft,live,
https://www.bleepingcomputer.com/news/security/tax-fraud-ring-leader-jailed-for-selling-children-s-stolen-identities/,Tax fraud ring leader jailed for selling children’s stolen identities,,identity-theft,live,
https://www.bleepingcomputer.com/news/security/paypal-phishing-kit-added-to-hacked-wordpress-sites-for-full-id-theft/,PayPal phishing kit added to hacked WordPress sites for full ID theft,,identity-theft,live,
https://www.bleepingcomputer.com/news/security/new-yorker-imprisoned-for-role-in-carding-group-behind-568m-damages/,New Yorker imprisoned for role in carding group behind $568M damages,,identity-theft,live,
https://www.bleepingcomputer.com/news/security/ny-oag-warns-t-mobile-data-breach-victims-of-identity-theft-risks/,NY OAG warns T-Mobile data breach victims of identity theft risks,,identity-theft,live,
https://www.bleepingcomputer.com/news/legal/rideshare-account-hacker-faces-up-to-22-years-in-prison/,Rideshare account hacker faces up to 22 years in prison,,identity-theft,live,
https://www.bleepingcomputer.com/news/microsoft/microsoft-defender-for-windows-is-getting-a-massive-overhaul/,Microsoft Defender for Windows is getting a massive overhaul,,identity-theft,live,
https://www.bleepingcomputer.com/news/security/man-gets-7-years-in-prison-for-hacking-65k-health-care-employees/,Man gets 7 years in prison for hacking 65K health care employees,,identity-theft,live,
https://www.bleepingcomputer.com/news/security/social-account-thief-goes-to-prison-for-stealing-trading-nude-photos/,"Social account thief goes to prison for stealing, trading nude photos",,identity-theft,live,
https://www.bleepingcomputer.com/news/security/sim-swap-scammer-pleads-guilty-to-instagram-account-hijacks-crypto-theft/,"SIM swap scammer pleads guilty to Instagram account hijacks, crypto theft",,identity-theft,live,
https://www.bleepingcomputer.com/news/security/estonia-arrests-hacker-who-stole-286k-id-scans-from-govt-database/,Estonia arrests hacker who stole 286K ID scans from govt database,,identity-theft,live,
https://www.bleepingcomputer.com/news/security/dearthy-star-pleads-guilty-to-selling-info-of-65k-health-care-employees/,'Dearthy Star' pleads guilty to selling info of 65K health care employees,,identity-theft,live,
https://www.bleepingcomputer.com/news/security/us-govt-number-of-identity-theft-reports-doubled-last-year/,US govt: Number of identity theft reports doubled last year,,identity-theft,live,
https://www.bleepingcomputer.com/news/security/irs-announces-move-to-protect-businesses-from-identity-theft/,IRS announces move to protect businesses from identity theft,,identity-theft,live,
https://www.bleepingcomputer.com/news/security/federal-reserve-shares-tips-on-mitigating-synthetic-identity-fraud/,Federal Reserve shares tips on mitigating synthetic identity fraud,,identity-theft,live,
https://www.bleepingcomputer.com/news/security/admin-of-carding-portal-behind-568m-in-losses-pleads-guilty/,Admin of carding portal behind $568M in losses pleads guilty,,identity-theft,live,
https://www.bleepingcomputer.com/news/security/owner-of-cardplanet-credit-card-market-gets-9-years-in-prison/,Owner of Cardplanet credit card market gets 9 years in prison,,identity-theft,live,
https://www.bleepingcomputer.com/news/security/hacker-arrested-for-stealing-selling-pii-of-65k-hospital-employees/,"Hacker arrested for stealing, selling PII of 65K hospital employees",,identity-theft,live,
https://www.bleepingcomputer.com/news/security/irs-warns-of-surge-in-economic-stimulus-payment-scams/,IRS Warns of Surge in Economic Stimulus Payment Scams,,identity-theft,live,
https://www.bleepingcomputer.com/news/security/irs-publishes-guidance-to-help-taxpayers-fight-identity-theft/,IRS Publishes Guidance to Help Taxpayers Fight Identity Theft,,identity-theft,live,
https://www.bleepingcomputer.com/news/security/two-charged-over-crypto-theft-via-sim-swapping-death-threats/,"Two Charged Over Crypto Theft via SIM Swapping, Death Threats",,identity-theft,live,
https://www.bleepingcomputer.com/news/security/active-duty-us-military-now-gets-free-credit-monitoring/,Active Duty U.S. Military Now Gets Free Credit Monitoring,,identity-theft,live,
https://www.bleepingcomputer.com/news/security/fraudster-admits-role-in-theft-of-millions-from-thousands-of-army-members/,Fraudster Admits Role In Theft of Millions From Thousands of Army Members,,identity-theft,live,
https://www.bleepingcomputer.com/news/security/ftc-issues-guidance-on-protecting-against-sim-swap-attacks/,FTC Issues Guidance On Protecting Against SIM Swap Attacks,,identity-theft,live,
https://www.bleepingcomputer.com/news/security/singapore-man-faces-34-years-for-amazon-aws-cryptomining-fraud/,Singapore Man Faces 34 Years for Amazon AWS Cryptomining Fraud,,identity-theft,live,
https://www.bleepingcomputer.com/news/security/ftc-tells-equifax-victims-to-opt-for-credit-monitoring-over-125/,FTC Tells Equifax Victims to Opt for Credit Monitoring Over $125,,identity-theft,live,
https://www.bleepingcomputer.com/news/security/six-men-accused-of-stealing-over-24m-in-sim-swapping-attacks/,Six Men Accused of Stealing Over $2.4M in SIM Swapping Attacks,,identity-theft,live,
https://www.bleepingcomputer.com/news/security/tax-fraud-and-id-theft-services-getting-cheaper-on-the-dark-web/,Tax Fraud and ID Theft Services Getting Cheaper on the Dark Web,,identity-theft,live,
https://www.bleepingcomputer.com/news/security/criminal-market-sells-over-60k-digital-identities-for-5-200/,Criminal Market Sells Over 60K Digital Identities For $5-$200,,identity-theft,live,
https://www.bleepingcomputer.com/news/security/cybercrime-market-with-roughly-385-000-members-found-on-facebook/,"Cybercrime Market with Roughly 385,000 Members Found on Facebook",,identity-theft,live,
https://www.bleepingcomputer.com/news/security/lithuanian-pleads-guilty-to-stealing-100-million-from-google-facebook/,"Lithuanian Pleads Guilty to Stealing $100 Million From Google, Facebook",,identity-theft,live,
https://www.bleepingcomputer.com/news/security/coalition-of-state-attorney-generals-urge-ftc-to-update-identity-theft-rules/,Coalition of State Attorney Generals Urge FTC to Update Identity Theft Rules,,identity-theft,live,
https://www.bleepingcomputer.com/news/legal/ransomware-attacks-may-soon-require-disclosure-in-north-carolina/,Ransomware Attacks May Soon Require Disclosure in North Carolina,,identity-theft,live,
https://www.bleepingcomputer.com/news/security/182-percent-increase-in-id-records-on-darknet-with-kids-personal-info-being-exploited/,182% Increase in ID Records on Darknet With Kids’ Personal Info Being Exploited,,identity-theft,live,
https://www.bleepingcomputer.com/news/security/kelpdao-suffers-290-million-heist-tied-to-lazarus-hackers/,KelpDAO suffers $290 million heist tied to Lazarus hackers,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/chinas-apple-app-store-infiltrated-by-crypto-stealing-wallet-apps/,China's Apple App Store infiltrated by crypto-stealing wallet apps,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/british-scattered-spider-hacker-pleads-guilty-to-crypto-theft-charges/,British Scattered Spider hacker pleads guilty to crypto theft charges,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/grinex-exchange-blames-western-intelligence-for-137m-crypto-hack/,"Grinex exchange blames ""Western intelligence"" for $13.7M crypto hack",,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/crypto-exchange-kraken-extorted-by-hackers-after-insider-breach/,Crypto-exchange Kraken extorted by hackers after insider breach,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/fake-ledger-live-app-on-apples-app-store-stole-95m-in-crypto/,Fake Ledger Live app on Apple’s App Store stole $9.5M in crypto,,cryptocurrency,live,
https://www.bleepingcomputer.com/news/security/police-identifies-20-000-victims-in-international-crypto-fraud-crackdown/,"Over 20,000 crypto fraud victims identified in international crackdown",,cryptocurrency,live,
