doc_id,date,published_year,published_month,source,fraud_tags,fraud_signals,title,body_1,body_short,url,body_length
963b020619e748,2026-04-15,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Indiana Man Charged with Robbery and Murder of Illinois Bar Owner,"Julius Burkes, of Indiana, was charged with obstruction of commerce by robbery, murder, and possession of a firearm and ammunition as a felon.","Julius Burkes, of Indiana, was charged with obstruction of commerce by robbery, murder, and possession of a firearm and ammunition as a felon.",https://www.fbi.gov/contact-us/field-offices/springfield/news/indiana-man-charged-with-robbery-and-murder-of-illinois-bar-owner,142
74fb47f413511f,2026-04-15,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Poplar Man Pleads Guilty to Sending Obscene Material to Minor,A Poplar man admitted sending obscene pictures and videos to a minor.,A Poplar man admitted sending obscene pictures and videos to a minor.,https://www.fbi.gov/contact-us/field-offices/billings/news/poplar-man-pleads-guilty-to-sending-obscene-material-to-minor,69
16c2512e04ac78,2026-04-15,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}","Second Defendant Linked to Drug Trafficking in Notorious ""Jungle"" Homeless Camp Sentenced to Prison",A 43-year-old Seattle man was sentenced for his years-long activity dealing meth and fentanyl in Seattle’s homeless encampments and International District.,A 43-year-old Seattle man was sentenced for his years-long activity dealing meth and fentanyl in Seattle’s homeless encampments and International District.,https://www.fbi.gov/contact-us/field-offices/seattle/news/second-defendant-linked-to-drug-trafficking-in-notorious-jungle-homeless-camp-sentenced-to-prison,155
e8a46f1eec013b,2026-04-15,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Prior Felon Pleads Guilty to Drug and Gun Charges,Robert L. Robinson of Buffalo pleaded guilty to possession with intent to distribute cocaine and being a felon in possession of firearms.,Robert L. Robinson of Buffalo pleaded guilty to possession with intent to distribute cocaine and being a felon in possession of firearms.,https://www.fbi.gov/contact-us/field-offices/buffalo/news/prior-felon-pleads-guilty-to-drug-and-gun-charges,137
795b5cff4da735,2026-04-15,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Two Brevard County Men Sentenced to Federal Prison for Fentanyl Conspiracy,Eric William Garvin and Anthony Lee Khan have been sentenced to prison for conspiring to distribute fentanyl.,Eric William Garvin and Anthony Lee Khan have been sentenced to prison for conspiring to distribute fentanyl.,https://www.fbi.gov/contact-us/field-offices/tampa/news/two-brevard-county-men-sentenced-to-federal-prison-for-fentanyl-conspiracy,109
27a522a7b82927,2026-04-15,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Orange County Man Charged with Enticing Multiple Minors to Engage in Illegal Sexual Activity and Multiple Child Sexual Abuse Material Offenses,Aaron Starbird has been charged by indictment with two counts of coercion and enticement of a minor to engage in illegal sexual activity.,Aaron Starbird has been charged by indictment with two counts of coercion and enticement of a minor to engage in illegal sexual activity.,https://www.fbi.gov/contact-us/field-offices/tampa/news/orange-county-man-charged-with-enticing-multiple-minors-to-engage-in-illegal-sexual-activity-and-multiple-child-sexual-abuse-material-offenses,137
7cd8e4539dce6b,2026-04-15,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Clayton Chiropractor Sentenced to 100 Months in Prison,A chiropractor who committed health care fraud and issued fraudulent prescriptions for controlled substance has been sentenced to 100 months in prison.,A chiropractor who committed health care fraud and issued fraudulent prescriptions for controlled substance has been sentenced to 100 months in prison.,https://www.fbi.gov/contact-us/field-offices/stlouis/news/clayton-chiropractor-sentenced-to-100-months-in-prison,151
c44d630129afaa,2026-04-15,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Illinois Woman Pleads Guilty to Distributing and Conspiring to Create and Distribute Animal Crush Videos Showing Violent Torture of Monkeys,"Amanda Leigh Fourez, a resident of Catlin, Illinois, pleaded guilty in federal court to charges of conspiracy to create and distribute animal crush videos.","Amanda Leigh Fourez, a resident of Catlin, Illinois, pleaded guilty in federal court to charges of conspiracy to create and distribute animal crush videos.",https://www.fbi.gov/contact-us/field-offices/pittsburgh/news/illinois-woman-pleads-guilty-to-distributing-and-conspiring-to-create-and-distribute-animal-crush-videos-showing-violent-torture-of-monkeys,155
caba6eb1ad6aaf,2026-04-15,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Dominican National Convicted of Using U.S. Citizen’s Identity for Decades,"A federal jury has found Lesbia Cristina Grullon Nolasco guilty of passport fraud, theft of government property, and other related crimes.","A federal jury has found Lesbia Cristina Grullon Nolasco guilty of passport fraud, theft of government property, and other related crimes.",https://www.fbi.gov/contact-us/field-offices/tampa/news/dominican-national-convicted-of-using-us-citizens-identity-for-decades,138
b9c9da82259600,2026-04-15,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Former Baltimore Football Coach Sentenced for Overtime Fraud Scheme and Tax Evasion,A former Baltimore City School police officer and Dunbar High School football coach are heading to prison in connection with wire fraud and tax evasion charges.,A former Baltimore City School police officer and Dunbar High School football coach are heading to prison in connection with wire fraud and tax evasion charges.,https://www.fbi.gov/contact-us/field-offices/baltimore/news/former-baltimore-football-coach-sentenced-for-overtime-fraud-scheme-and-tax-evasion,160
5b9c49a6eed460,2026-04-14,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",First of Two Violent ATM Bank Robbers Sentenced to 10 Years in Prison,Seth Coles-Body of Houston has been sentenced in U.S. District Court in Seattle to 10 years in prison for a string of violent bank robberies.,Seth Coles-Body of Houston has been sentenced in U.S. District Court in Seattle to 10 years in prison for a string of violent bank robberies.,https://www.fbi.gov/contact-us/field-offices/seattle/news/first-two-violent-atm-bank-robbers-sentenced-ten-years-prison,141
0dd3d7c1b70197,2026-04-14,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Fentanyl Traffickers Sentenced in Federal Court,Two people have been sentenced for fentanyl and methamphetamine offenses in the Eastern Panhandle of West Virginia.,Two people have been sentenced for fentanyl and methamphetamine offenses in the Eastern Panhandle of West Virginia.,https://www.fbi.gov/contact-us/field-offices/pittsburgh/news/fentanyl-traffickers-sentenced-in-federal-court,115
258050bd39adfb,2026-04-14,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Pine Ridge Man Sentenced to 15 Years in Federal Prison for Killing His Nephew on the Pine Ridge Reservation,"A Pine Ridge, South Dakota, man was convicted of voluntary manslaughter.","A Pine Ridge, South Dakota, man was convicted of voluntary manslaughter.",https://www.fbi.gov/contact-us/field-offices/minneapolis/news/pine-ridge-man-sentenced-to-15-years-in-federal-prison-for-killing-his-nephew-on-the-pine-ridge-reservation,72
263e209d95d778,2026-04-14,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Grand Jury Indicts Dayton Man for Robbing Local Bank,"John Donald Butler, 62, of Dayton, arrested three hours after he allegedly robbed a local bank, has been indicted by a federal grand jury.","John Donald Butler, 62, of Dayton, arrested three hours after he allegedly robbed a local bank, has been indicted by a federal grand jury.",https://www.fbi.gov/contact-us/field-offices/cincinnati/news/grand-jury-indicts-dayton-man-for-robbing-local-bank,138
491a06e344cc28,2026-04-14,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}","Grand Jury Indicts Former Fugitive on Attempted Murder of Federal Officers, Firearms and Violent Crimes",A federal grand jury returned an indictment against Terrence Gay of Dayton who had been a fugitive in Missouri for approximately five years.,A federal grand jury returned an indictment against Terrence Gay of Dayton who had been a fugitive in Missouri for approximately five years.,https://www.fbi.gov/contact-us/field-offices/cincinnati/news/grand-jury-indicts-former-fugitive-on-attempted-murder-of-federal-officers-firearms--violent-crimes,140
f19cb5a07abdf2,2026-04-14,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Ohio Man Sentenced to 30 Years for Production of Child Pornography,"A South Point, Ohio, man, Michael Merrick, 26, was sentenced to 360 months in prison for the production of child pornography.","A South Point, Ohio, man, Michael Merrick, 26, was sentenced to 360 months in prison for the production of child pornography.",https://www.fbi.gov/contact-us/field-offices/louisville/news/ohio-man-sentenced-to-30-years-for-production-of-child-pornography,125
5c0d3c0ea3dd3e,2026-04-14,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Longtime Bucks County Teacher Sentenced to Seven-and-a-Half Years in Prison for Child Pornography Offenses,"A Warminster, Pennsylvania, teacher was sentenced to prison on one count of receipt and attempted receipt of child pornography and one count of possession of child pornography.","A Warminster, Pennsylvania, teacher was sentenced to prison on one count of receipt and attempted receipt of child pornography and one count of possession of child pornography.",https://www.fbi.gov/contact-us/field-offices/philadelphia/news/longtime-bucks-county-teacher-sentenced-to-seven-and-a-half-years-in-prison-for-child-pornography-offenses,176
f96a4d538aeb8c,2026-04-14,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Attempted Carjacking at Suburban Chicago Gas Station Leads to Nearly Six-Year Prison Sentence,A man has been sentenced to nearly six years in federal prison for attempting to carjack a vehicle at gunpoint while the driver’s wife and children were inside.,A man has been sentenced to nearly six years in federal prison for attempting to carjack a vehicle at gunpoint while the driver’s wife and children were inside.,https://www.fbi.gov/contact-us/field-offices/chicago/news/attempted-carjacking-at-suburban-chicago-gas-station-leads-to-nearly-six-year-prison-sentence,160
9637eaeb8bf443,2026-04-14,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",New Hampshire Man Indicted for Cyberstalking and Child Sexual Exploitation,"A Londonderry, New Haven, man was arrested for allegedly cyberstalking a Massachusetts victim through social media, text messages, and various online platforms.","A Londonderry, New Haven, man was arrested for allegedly cyberstalking a Massachusetts victim through social media, text messages, and various online platforms.",https://www.fbi.gov/contact-us/field-offices/boston/news/new-hampshire-man-indicted-for-cyberstalking-and-child-sexual-exploitation,160
006575ea186cd6,2026-04-14,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Florida Man Charged with Running Multi-State Ponzi Scheme,A Florida man was arrested for allegedly defrauding investors.,A Florida man was arrested for allegedly defrauding investors.,https://www.fbi.gov/contact-us/field-offices/boston/news/florida-man-charged-with-running-multi-state-ponzi-scheme,62
b3eba20a28e5d1,2026-04-14,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Two Cousins Plead Guilty to Federal Crimes in Connection with Nationwide Online Short-Term Rental Booking Scam,"Two cousins—one from Southern California, the other from Colorado—pleaded guilty to federal crimes related to a double-booking, bait-and-switch scam.","Two cousins—one from Southern California, the other from Colorado—pleaded guilty to federal crimes related to a double-booking, bait-and-switch scam.",https://www.fbi.gov/contact-us/field-offices/losangeles/news/two-cousins-plead-guilty-to-federal-crimes-in-connection-with-nationwide-online-short-term-rental-booking-scam,149
b996ad47b32e6e,2026-04-14,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",FBI Seeks Potential Victims of Victor Daniel “Danny” Almaguer,"The FBI’s Corpus Christi Resident Agency is seeking to identify potential victims of Victor Daniel “Danny” Almaguer, the owner of Danny’s Tires in Corpus Christi, Texas.","The FBI’s Corpus Christi Resident Agency is seeking to identify potential victims of Victor Daniel “Danny” Almaguer, the owner of Danny’s Tires in Corpus Christi, Texas.",https://www.fbi.gov/contact-us/field-offices/houston/news/fbi-seeks-potential-victims-of-victor-daniel-danny-almaguer,169
db9f3f1e34551b,2026-04-14,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Sexual Predator Sentenced to 135 Months in Prison for Enticement of a Minor—Currently Awaiting Trial on State Murder Charges,"Anthony Mitchell of Haverstraw, New York, was sentenced to 135 months in prison for enticement and coercion of a minor spanning multiple years when the victim was 13 and 14 years old.","Anthony Mitchell of Haverstraw, New York, was sentenced to 135 months in prison for enticement and coercion of a minor spanning multiple years when the victim was 13 and 14 years old.",https://www.fbi.gov/contact-us/field-offices/newyork/news/sexual-predator-sentenced-to-135-months-in-prison-for-enticement-of-a-minorcurrently-awaiting-trial-on-state-murder-charges,183
2d3faf7c9a4b5d,2026-04-14,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Florida Nursing Assistant Sentenced to Nine Years in Prison for $11.4 Million Health Care Fraud Scheme Targeting Medicare Beneficiaries,A Florida nursing assistant was sentenced to nine years in prison and two years of supervised release for his role in an $11.4 million health care fraud and wire fraud conspiracy.,A Florida nursing assistant was sentenced to nine years in prison and two years of supervised release for his role in an $11.4 million health care fraud and wire fraud conspiracy.,https://www.fbi.gov/contact-us/field-offices/miami/news/florida-nursing-assistant-sentenced-to-nine-years-in-prison-for-114m-health-care-fraud-scheme-targeting-medicare-beneficiaries,179
b5bd12e23e4fd1,2026-04-14,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Sacramento Man Sentenced to 22 Years in Prison for Fentanyl Pill Trafficking That Resulted in an Overdose Death,"Sandro Escobedo of Sacramento was sentenced for conspiracy to distribute and possess with intent to distribute fentanyl, cocaine, and methamphetamine, and distribution of fentanyl.","Sandro Escobedo of Sacramento was sentenced for conspiracy to distribute and possess with intent to distribute fentanyl, cocaine, and methamphetamine, and distribution of fentanyl.",https://www.fbi.gov/contact-us/field-offices/sacramento/news/sacramento-man-sentenced-to-22-years-in-prison-for-fentanyl-pill-trafficking-that-resulted-in-an-overdose-death,180
bc701bdff4b3bc,2026-04-14,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Buffalo Man Pleads Guilty to His Role in Narcotics Conspiracy,"Steven Hoskins, 44, of Buffalo, pleaded guilty to conspiracy to distribute cocaine.","Steven Hoskins, 44, of Buffalo, pleaded guilty to conspiracy to distribute cocaine.",https://www.fbi.gov/contact-us/field-offices/buffalo/news/buffalo-man-pleads-guilty-to-his-role-in-narcotics-conspiracy,83
d68142871f2649,2026-04-14,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",High Museum of Art’s Former Chief Operating Officer Charged with Embezzlement,"Brady Lum, the former chief operating officer of the High Museum of Art, was arraigned on a federal charge of theft concerning programs receiving federal funds.","Brady Lum, the former chief operating officer of the High Museum of Art, was arraigned on a federal charge of theft concerning programs receiving federal funds.",https://www.fbi.gov/contact-us/field-offices/atlanta/news/high-museum-of-arts-former-chief-operating-officer-charged-with-embezzlement,160
66673835366329,2026-04-14,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}","FBI Albany, Binghamton Police Announce $50,000 Reward in Aliza Spencer Case","The FBI is offering a reward for information leading to the identification, arrest, and conviction of the individual(s) responsible for the murder of Aliza Spencer.","The FBI is offering a reward for information leading to the identification, arrest, and conviction of the individual(s) responsible for the murder of Aliza Spencer.",https://www.fbi.gov/contact-us/field-offices/albany/news/fbi-albany-binghamton-police-announce-50000-reward-in-aliza-spencer-case,164
9670e5440bfc4b,2026-04-14,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Illegal Alien From El Salvador Charged with Assault on a Federal Officer with a Deadly Weapon,"Carlos Ivan Mendoza Hernandez, 36, a national of El Salvador residing in Stanislaus County, was charged with assault on a federal officer with a deadly weapon.","Carlos Ivan Mendoza Hernandez, 36, a national of El Salvador residing in Stanislaus County, was charged with assault on a federal officer with a deadly weapon.",https://www.fbi.gov/contact-us/field-offices/sacramento/news/illegal-alien-from-el-salvador-charged-with-assault-on-a-federal-officer-with-a-deadly-weapon,159
a9465922266d74,2026-04-14,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Hampton Man Sentenced to 20 Years in Prison for Coercing Minors to Produce Child Sexual Abuse Material,"Yahmir Deshawn Kawante Hamlet, 25, has been sentenced to 20 years in prison for the coercion and enticement of two minors.","Yahmir Deshawn Kawante Hamlet, 25, has been sentenced to 20 years in prison for the coercion and enticement of two minors.",https://www.fbi.gov/contact-us/field-offices/norfolk/news/hampton-man-sentenced-20-years-prison-coercing-minors-produce-child-sexual-abuse,122
37412e317ffe7a,2026-04-14,2026,4,FBI - National,"[""identity_fraud""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Virginia Woman Convicted of Identity Theft and Money Laundering,"Kelli Renee Miller, 43, of Richmond, Virginia, has admitted to identity theft and money laundering in the Northern District of West Virginia.","Kelli Renee Miller, 43, of Richmond, Virginia, has admitted to identity theft and money laundering in the Northern District of West Virginia.",https://www.fbi.gov/contact-us/field-offices/pittsburgh/news/virginia-woman-convicted-of-identity-theft-and-money-laundering,141
9c1a48a67b2a08,2026-04-14,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Charlottesville Man Sentenced for Promoting Commercial Sex Ring,"Brian Lamont Turner, 45, of Charlottesville, Virginia, has been sentenced to eight years in prison for posting hundreds of online advertisements for commercial sex.","Brian Lamont Turner, 45, of Charlottesville, Virginia, has been sentenced to eight years in prison for posting hundreds of online advertisements for commercial sex.",https://www.fbi.gov/contact-us/field-offices/richmond/news/charlottesville-man-sentenced-for-promoting-commercial-sex-ring,164
c1f342ebd4d691,2026-04-14,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}","Fugitive KaShawn Roper, Wanted for Second Degree Homicide, Added to the FBI’s List of Ten Most Wanted Fugitives","The FBI, alongside the Kansas City Missouri Police Department and the Jackson County Prosecutor’s Office, announced the addition of KaShawn Nicola Roper to the FBI’s Ten Most Wanted Fugitives list and a $1 million reward leading to her arrest and conviction.","The FBI, alongside the Kansas City Missouri Police Department and the Jackson County Prosecutor’s Office, announced the addition of KaShawn Nicola Roper to the FBI’s Ten Most Wanted Fugitives list and a $1 million reward leading to her arrest and conviction.",https://www.fbi.gov/contact-us/field-offices/kansascity/news/fugitive-kashawn-roper-wanted-for-second-degree-homicide-added-to-the-fbis-list-of-ten-most-wanted-fugitives,258
5f5aa6e3569e0e,2026-04-14,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}","First Assistant U.S. Attorney, FBI SAC Warn Residents of Scam Calls","First Assistant U.S. Attorney Robert N. Tracci and Special Agent in Charge Ian Kaufmann, of the FBI’s Richmond Division, are warning residents of scam calls being made in the Western District of Virginia.","First Assistant U.S. Attorney Robert N. Tracci and Special Agent in Charge Ian Kaufmann, of the FBI’s Richmond Division, are warning residents of scam calls being made in the Western District of Virginia.",https://www.fbi.gov/contact-us/field-offices/richmond/news/first-assistant-us-attorney-fbi-sac-warn-residents-of-scam-calls,204
dc3f28fe4a20c0,2026-04-14,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",FBI Arrests Two Men on Child Exploitation Charges,FBI special agents arrested two men on criminal charges related to child exploitation conduct.,FBI special agents arrested two men on criminal charges related to child exploitation conduct.,https://www.fbi.gov/contact-us/field-offices/sanjuan/news/fbi-arrests-two-men-on-child-exploitation-charges,94
459e4c3d92e70c,2026-04-14,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Man Sentenced for Stalking,"Alfred Humbles, age 55, a former resident of Gretna, Louisiana, was sentenced after previously pleading guilty to stalking.","Alfred Humbles, age 55, a former resident of Gretna, Louisiana, was sentenced after previously pleading guilty to stalking.",https://www.fbi.gov/contact-us/field-offices/neworleans/news/man-sentenced-for-stalking,123
bb442f6659addf,2026-04-14,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Potomac Gardens Cocaine Dealer Sentenced to 12 Months for Role in Large-Scale Drug Trafficking Conspiracy,"Lawrence Smith, 55, a resident of Fairfax, Virginia, was sentenced to 12 months in prison for his role in a large-scale cocaine distribution conspiracy.","Lawrence Smith, 55, a resident of Fairfax, Virginia, was sentenced to 12 months in prison for his role in a large-scale cocaine distribution conspiracy.",https://www.fbi.gov/contact-us/field-offices/washingtondc/news/potomac-gardens-cocaine-dealer-sentenced-to-12-months-for-role-in-large-scale-drug-trafficking-conspiracy,152
3a999dcc3ae39e,2026-04-13,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Bluefield Man Sentenced to Prison for Federal Drug Crime,Landon Joseph Cartwright of Bluefield was sentenced to one year and six months in prison for aiding and abetting the distribution of methamphetamine.,Landon Joseph Cartwright of Bluefield was sentenced to one year and six months in prison for aiding and abetting the distribution of methamphetamine.,https://www.fbi.gov/contact-us/field-offices/pittsburgh/news/bluefield-man-sentenced-to-prison-for-federal-drug-crime,149
ccb8cd6d3b12fa,2026-04-13,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Detroit Man Sentenced to 12 Years in Prison for Federal Drug Crime,Darnell Marice McCarver of Detroit was sentenced to 12 years in prison for distribution of 50 grams or more of a methamphetamine mixture.,Darnell Marice McCarver of Detroit was sentenced to 12 years in prison for distribution of 50 grams or more of a methamphetamine mixture.,https://www.fbi.gov/contact-us/field-offices/pittsburgh/news/detroit-man-sentenced-to-12-years-in-prison-for-federal-drug-crime,137
c8ca196cefc956,2026-04-13,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Texas Man Faces Multiple Federal Charges Related to Attack on AI Company and Its CEO,"Daniel Moreno-Gama, 20, of Spring, Texas, was charged federally with attempted damage and destruction of property by means of explosives and possession of an unregistered firearm.","Daniel Moreno-Gama, 20, of Spring, Texas, was charged federally with attempted damage and destruction of property by means of explosives and possession of an unregistered firearm.",https://www.fbi.gov/news/press-releases/texas-man-faces-multiple-federal-charges-related-to-attack-on-ai-company-and-its-ceo,179
e1d8fb4af1dec0,2026-04-13,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Career Offender Sentenced to Over 22 Years in Federal Prison for Methamphetamine Trafficking and Firearms Offenses,"Michael Wilson of Memphis was sentenced to over 22 years in federal prison for his role in engaging in a long-term conspiracy to distribute methamphetamine in Memphis, Tennessee.","Michael Wilson of Memphis was sentenced to over 22 years in federal prison for his role in engaging in a long-term conspiracy to distribute methamphetamine in Memphis, Tennessee.",https://www.fbi.gov/contact-us/field-offices/nashville/news/career-offender-sentenced-to-over-22-years-in-federal-prison-for-methamphetamine-trafficking-and-firearms-offenses,178
65da33b7079953,2026-04-13,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}","Powell Man Sentenced for Fraud, Money Laundering, and Supervised Released Violations","Kenneth Francis Lee, 55, of Powell, Tennessee, has been sentenced to 99 months in prison for wire fraud and conspiracy to commit money laundering.","Kenneth Francis Lee, 55, of Powell, Tennessee, has been sentenced to 99 months in prison for wire fraud and conspiracy to commit money laundering.",https://www.fbi.gov/contact-us/field-offices/nashville/news/powell-man-sentenced-for-fraud-money-laundering-and-supervised-released-violations,146
c67c8ac2bd84e1,2026-04-13,2026,4,FBI - National,"[""terrorist_financing""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Tennessee Man Pleads Guilty to Arson and Attempting to Provide Material Support to a Foreign Terrorist Organization,"Regan Darby Prater, currently of Tullahoma, pleaded guilty to arson and attempting to provide material support to a foreign terrorist organization.","Regan Darby Prater, currently of Tullahoma, pleaded guilty to arson and attempting to provide material support to a foreign terrorist organization.",https://www.fbi.gov/contact-us/field-offices/nashville/news/tennessee-man-pleads-guilty-to-arson-and-attempting-to-provide-material-support-to-a-foreign-terrorist-organization,147
be92307d2ef103,2026-04-13,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",New Haven Man Charged with Child Exploitation Offenses,"Marcos Alex Mendez Torres, 26, of New Haven, has been charged by federal criminal complaint with multiple child exploitation offenses","Marcos Alex Mendez Torres, 26, of New Haven, has been charged by federal criminal complaint with multiple child exploitation offenses",https://www.fbi.gov/contact-us/field-offices/newhaven/news/new-haven-man-charged-with-child-exploitation-offenses,133
f98d56cae4498f,2026-04-13,2026,4,FBI - National,"[""other""]","{""urls"": [], ""domains"": [], ""emails"": [], ""phones"": [], ""ip_addresses"": [], ""crypto_wallets"": []}",Minnesota Man Found Guilty of Sexually Abusing Subordinate During Training Mission at Army Base in San Bernardino County,A former member of the Minnesota National Guard was found guilty by a jury of sexually abusing a subordinate during a training mission at Fort Irwin.,A former member of the Minnesota National Guard was found guilty by a jury of sexually abusing a subordinate during a training mission at Fort Irwin.,https://www.fbi.gov/contact-us/field-offices/losangeles/news/minnesota-man-found-guilty-of-sexually-abusing-subordinate-during-training-mission-at-army-base-in-san-bernardino-county,149
